"id","date","deaths","Location","daysSinceData"
"ISL",2020-02-04,NA,"Iceland",-60
"ISL",2020-02-05,NA,"Iceland",-59
"ISL",2020-02-06,NA,"Iceland",-58
"ISL",2020-02-07,NA,"Iceland",-57
"ISL",2020-02-08,NA,"Iceland",-56
"ISL",2020-02-09,NA,"Iceland",-55
"ISL",2020-02-10,NA,"Iceland",-54
"ISL",2020-02-11,NA,"Iceland",-53
"ISL",2020-02-12,NA,"Iceland",-52
"ISL",2020-02-13,NA,"Iceland",-51
"ISL",2020-02-14,NA,"Iceland",-50
"ISL",2020-02-15,NA,"Iceland",-49
"ISL",2020-02-16,NA,"Iceland",-48
"ISL",2020-02-17,NA,"Iceland",-47
"ISL",2020-02-18,NA,"Iceland",-46
"ISL",2020-02-19,NA,"Iceland",-45
"ISL",2020-02-20,NA,"Iceland",-44
"ISL",2020-02-21,NA,"Iceland",-43
"ISL",2020-02-22,NA,"Iceland",-42
"ISL",2020-02-23,NA,"Iceland",-41
"ISL",2020-02-24,NA,"Iceland",-40
"ISL",2020-02-25,NA,"Iceland",-39
"ISL",2020-02-26,NA,"Iceland",-38
"ISL",2020-02-27,NA,"Iceland",-37
"ISL",2020-02-28,NA,"Iceland",-36
"ISL",2020-02-29,NA,"Iceland",-35
"ISL",2020-03-01,NA,"Iceland",-34
"ISL",2020-03-02,NA,"Iceland",-33
"ISL",2020-03-03,NA,"Iceland",-32
"ISL",2020-03-04,NA,"Iceland",-31
"ISL",2020-03-05,NA,"Iceland",-30
"ISL",2020-03-06,NA,"Iceland",-29
"ISL",2020-03-07,NA,"Iceland",-28
"ISL",2020-03-08,NA,"Iceland",-27
"ISL",2020-03-09,NA,"Iceland",-26
"ISL",2020-03-10,NA,"Iceland",-25
"ISL",2020-03-11,NA,"Iceland",-24
"ISL",2020-03-12,NA,"Iceland",-23
"ISL",2020-03-13,NA,"Iceland",-22
"ISL",2020-03-14,NA,"Iceland",-21
"ISL",2020-03-15,5,"Iceland",-20
"ISL",2020-03-16,NA,"Iceland",-19
"ISL",2020-03-17,1,"Iceland",-18
"ISL",2020-03-18,1,"Iceland",-17
"ISL",2020-03-19,1,"Iceland",-16
"ISL",2020-03-20,NA,"Iceland",-15
"ISL",2020-03-21,1,"Iceland",-14
"ISL",2020-03-22,1,"Iceland",-13
"ISL",2020-03-23,1,"Iceland",-12
"ISL",2020-03-24,2,"Iceland",-11
"ISL",2020-03-25,2,"Iceland",-10
"ISL",2020-03-26,2,"Iceland",-9
"ISL",2020-03-27,2,"Iceland",-8
"ISL",2020-03-28,2,"Iceland",-7
"ISL",2020-03-29,2,"Iceland",-6
"ISL",2020-03-30,2,"Iceland",-5
"ISL",2020-03-31,2,"Iceland",-4
"ISL",2020-04-01,2,"Iceland",-3
"ISL",2020-04-02,4,"Iceland",-2
"ISL",2020-04-03,4,"Iceland",-1
"ISL",2020-04-04,4,"Iceland",0
"ISL",2020-04-05,4,"Iceland",1
"ISL",2020-04-06,6,"Iceland",2
"ISL",2020-04-07,6,"Iceland",3
"ISL",2020-04-08,6,"Iceland",4
"ISL",2020-04-09,6,"Iceland",5
"ISL",2020-04-10,7,"Iceland",6
"ISL",2020-04-11,8,"Iceland",7
"ISL",2020-04-12,8,"Iceland",8
"ISL",2020-04-13,8,"Iceland",9
"ISL",2020-04-14,8,"Iceland",10
"ISL",2020-04-15,8,"Iceland",11
"ISL",2020-04-16,8,"Iceland",12
"ISL",2020-04-17,9,"Iceland",13
"ISL",2020-04-18,9,"Iceland",14
"ISL",2020-04-19,9,"Iceland",15
"ISL",2020-04-20,10,"Iceland",16
"ISL",2020-04-21,10,"Iceland",17
"ISL",2020-04-22,10,"Iceland",18
"ISL",2020-04-23,10,"Iceland",19
"ISL",2020-04-24,10,"Iceland",20
"ISL",2020-04-25,10,"Iceland",21
"ISL",2020-04-26,10,"Iceland",22
"ISL",2020-04-27,10,"Iceland",23
"ISL",2020-04-28,10,"Iceland",24
"ISL",2020-04-29,10,"Iceland",25
"ISL",2020-04-30,10,"Iceland",26
"ISL",2020-05-01,10,"Iceland",27
"ISL",2020-05-02,10,"Iceland",28
"ISL",2020-05-03,10,"Iceland",29
"ISL",2020-05-04,10,"Iceland",30
"ISL",2020-05-05,10,"Iceland",31
"ISL",2020-05-06,10,"Iceland",32
"ISL",2020-05-07,10,"Iceland",33
"ISL",2020-05-08,10,"Iceland",34
"ISL",2020-05-09,10,"Iceland",35
"ISL",2020-05-10,10,"Iceland",36
"ISL",2020-05-11,10,"Iceland",37
"ISL",2020-05-12,10,"Iceland",38
"ISL",2020-05-13,10,"Iceland",39
"ISL",2020-05-14,10,"Iceland",40
"ISL",2020-05-15,10,"Iceland",41
"ISL",2020-05-16,10,"Iceland",42
"ISL",2020-05-17,10,"Iceland",43
"ISL",2020-05-18,10,"Iceland",44
"ISL",2020-05-19,10,"Iceland",45
"ISL",2020-05-20,10,"Iceland",46
"ISL",2020-05-21,10,"Iceland",47
"ISL",2020-05-22,10,"Iceland",48
"ISL",2020-05-23,10,"Iceland",49
"ISL",2020-05-24,10,"Iceland",50
"ISL",2020-05-25,10,"Iceland",51
"ISL",2020-05-26,10,"Iceland",52
"ISL",2020-05-27,10,"Iceland",53
"ISL",2020-05-28,10,"Iceland",54
"ISL",2020-05-29,10,"Iceland",55
"ISL",2020-05-30,10,"Iceland",56
"ISL",2020-05-31,10,"Iceland",57
"ISL",2020-06-01,10,"Iceland",58
"ISL",2020-06-02,10,"Iceland",59
"ISL",2020-06-03,10,"Iceland",60
"NZL",2020-11-14,25,"New Zealand",-60
"NZL",2020-11-15,25,"New Zealand",-59
"NZL",2020-11-16,25,"New Zealand",-58
"NZL",2020-11-17,25,"New Zealand",-57
"NZL",2020-11-18,25,"New Zealand",-56
"NZL",2020-11-19,25,"New Zealand",-55
"NZL",2020-11-20,25,"New Zealand",-54
"NZL",2020-11-21,25,"New Zealand",-53
"NZL",2020-11-22,25,"New Zealand",-52
"NZL",2020-11-23,25,"New Zealand",-51
"NZL",2020-11-24,25,"New Zealand",-50
"NZL",2020-11-25,25,"New Zealand",-49
"NZL",2020-11-26,25,"New Zealand",-48
"NZL",2020-11-27,25,"New Zealand",-47
"NZL",2020-11-28,25,"New Zealand",-46
"NZL",2020-11-29,25,"New Zealand",-45
"NZL",2020-11-30,25,"New Zealand",-44
"NZL",2020-12-01,25,"New Zealand",-43
"NZL",2020-12-02,25,"New Zealand",-42
"NZL",2020-12-03,25,"New Zealand",-41
"NZL",2020-12-04,25,"New Zealand",-40
"NZL",2020-12-05,25,"New Zealand",-39
"NZL",2020-12-06,25,"New Zealand",-38
"NZL",2020-12-07,25,"New Zealand",-37
"NZL",2020-12-08,25,"New Zealand",-36
"NZL",2020-12-09,25,"New Zealand",-35
"NZL",2020-12-10,25,"New Zealand",-34
"NZL",2020-12-11,25,"New Zealand",-33
"NZL",2020-12-12,25,"New Zealand",-32
"NZL",2020-12-13,25,"New Zealand",-31
"NZL",2020-12-14,25,"New Zealand",-30
"NZL",2020-12-15,25,"New Zealand",-29
"NZL",2020-12-16,25,"New Zealand",-28
"NZL",2020-12-17,25,"New Zealand",-27
"NZL",2020-12-18,25,"New Zealand",-26
"NZL",2020-12-19,25,"New Zealand",-25
"NZL",2020-12-20,25,"New Zealand",-24
"NZL",2020-12-21,25,"New Zealand",-23
"NZL",2020-12-22,25,"New Zealand",-22
"NZL",2020-12-23,25,"New Zealand",-21
"NZL",2020-12-24,25,"New Zealand",-20
"NZL",2020-12-25,25,"New Zealand",-19
"NZL",2020-12-26,25,"New Zealand",-18
"NZL",2020-12-27,25,"New Zealand",-17
"NZL",2020-12-28,25,"New Zealand",-16
"NZL",2020-12-29,25,"New Zealand",-15
"NZL",2020-12-30,25,"New Zealand",-14
"NZL",2020-12-31,25,"New Zealand",-13
"NZL",2021-01-01,25,"New Zealand",-12
"NZL",2021-01-02,25,"New Zealand",-11
"NZL",2021-01-03,25,"New Zealand",-10
"NZL",2021-01-04,25,"New Zealand",-9
"NZL",2021-01-05,25,"New Zealand",-8
"NZL",2021-01-06,25,"New Zealand",-7
"NZL",2021-01-07,25,"New Zealand",-6
"NZL",2021-01-08,25,"New Zealand",-5
"NZL",2021-01-09,25,"New Zealand",-4
"NZL",2021-01-10,25,"New Zealand",-3
"NZL",2021-01-11,25,"New Zealand",-2
"NZL",2021-01-12,25,"New Zealand",-1
"NZL",2021-01-13,25,"New Zealand",0
"NZL",2021-01-14,25,"New Zealand",1
"NZL",2021-01-15,25,"New Zealand",2
"NZL",2021-01-16,25,"New Zealand",3
"NZL",2021-01-17,25,"New Zealand",4
"NZL",2021-01-18,25,"New Zealand",5
"NZL",2021-01-19,25,"New Zealand",6
"NZL",2021-01-20,25,"New Zealand",7
"NZL",2021-01-21,25,"New Zealand",8
"NZL",2021-01-22,25,"New Zealand",9
"NZL",2021-01-23,25,"New Zealand",10
"NZL",2021-01-24,25,"New Zealand",11
"NZL",2021-01-25,25,"New Zealand",12
"NZL",2021-01-26,25,"New Zealand",13
"NZL",2021-01-27,25,"New Zealand",14
"NZL",2021-01-28,25,"New Zealand",15
"NZL",2021-01-29,25,"New Zealand",16
"NZL",2021-01-30,25,"New Zealand",17
"NZL",2021-01-31,25,"New Zealand",18
"NZL",2021-02-01,25,"New Zealand",19
"NZL",2021-02-02,25,"New Zealand",20
"NZL",2021-02-03,25,"New Zealand",21
"NZL",2021-02-04,25,"New Zealand",22
"NZL",2021-02-05,25,"New Zealand",23
"NZL",2021-02-06,25,"New Zealand",24
"NZL",2021-02-07,25,"New Zealand",25
"NZL",2021-02-08,25,"New Zealand",26
"NZL",2021-02-09,25,"New Zealand",27
"NZL",2021-02-10,25,"New Zealand",28
"NZL",2021-02-11,25,"New Zealand",29
"NZL",2021-02-12,25,"New Zealand",30
"NZL",2021-02-13,25,"New Zealand",31
"NZL",2021-02-14,25,"New Zealand",32
"NZL",2021-02-15,26,"New Zealand",33
"NZL",2021-02-16,26,"New Zealand",34
"NZL",2021-02-17,26,"New Zealand",35
"NZL",2021-02-18,26,"New Zealand",36
"NZL",2021-02-19,26,"New Zealand",37
"NZL",2021-02-20,26,"New Zealand",38
"NZL",2021-02-21,26,"New Zealand",39
"NZL",2021-02-22,26,"New Zealand",40
"NZL",2021-02-23,26,"New Zealand",41
"NZL",2021-02-24,26,"New Zealand",42
"NZL",2021-02-25,26,"New Zealand",43
"NZL",2021-02-26,26,"New Zealand",44
"NZL",2021-02-27,26,"New Zealand",45
"NZL",2021-02-28,26,"New Zealand",46
"NZL",2021-03-01,26,"New Zealand",47
"NZL",2021-03-02,26,"New Zealand",48
"NZL",2021-03-03,26,"New Zealand",49
"NZL",2021-03-04,26,"New Zealand",50
"NZL",2021-03-05,26,"New Zealand",51
"NZL",2021-03-06,26,"New Zealand",52
"NZL",2021-03-07,26,"New Zealand",53
"NZL",2021-03-08,26,"New Zealand",54
"NZL",2021-03-09,26,"New Zealand",55
"NZL",2021-03-10,26,"New Zealand",56
"NZL",2021-03-11,26,"New Zealand",57
"NZL",2021-03-12,26,"New Zealand",58
"NZL",2021-03-13,26,"New Zealand",59
"NZL",2021-03-14,26,"New Zealand",60
"KOR",2020-03-01,17,"Korea, South",-60
"KOR",2020-03-02,28,"Korea, South",-59
"KOR",2020-03-03,28,"Korea, South",-58
"KOR",2020-03-04,35,"Korea, South",-57
"KOR",2020-03-05,35,"Korea, South",-56
"KOR",2020-03-06,42,"Korea, South",-55
"KOR",2020-03-07,44,"Korea, South",-54
"KOR",2020-03-08,50,"Korea, South",-53
"KOR",2020-03-09,53,"Korea, South",-52
"KOR",2020-03-10,54,"Korea, South",-51
"KOR",2020-03-11,60,"Korea, South",-50
"KOR",2020-03-12,66,"Korea, South",-49
"KOR",2020-03-13,66,"Korea, South",-48
"KOR",2020-03-14,72,"Korea, South",-47
"KOR",2020-03-15,75,"Korea, South",-46
"KOR",2020-03-16,75,"Korea, South",-45
"KOR",2020-03-17,81,"Korea, South",-44
"KOR",2020-03-18,84,"Korea, South",-43
"KOR",2020-03-19,91,"Korea, South",-42
"KOR",2020-03-20,94,"Korea, South",-41
"KOR",2020-03-21,102,"Korea, South",-40
"KOR",2020-03-22,111,"Korea, South",-39
"KOR",2020-03-23,111,"Korea, South",-38
"KOR",2020-03-24,120,"Korea, South",-37
"KOR",2020-03-25,126,"Korea, South",-36
"KOR",2020-03-26,131,"Korea, South",-35
"KOR",2020-03-27,139,"Korea, South",-34
"KOR",2020-03-28,144,"Korea, South",-33
"KOR",2020-03-29,152,"Korea, South",-32
"KOR",2020-03-30,158,"Korea, South",-31
"KOR",2020-03-31,162,"Korea, South",-30
"KOR",2020-04-01,165,"Korea, South",-29
"KOR",2020-04-02,169,"Korea, South",-28
"KOR",2020-04-03,174,"Korea, South",-27
"KOR",2020-04-04,177,"Korea, South",-26
"KOR",2020-04-05,183,"Korea, South",-25
"KOR",2020-04-06,186,"Korea, South",-24
"KOR",2020-04-07,192,"Korea, South",-23
"KOR",2020-04-08,200,"Korea, South",-22
"KOR",2020-04-09,204,"Korea, South",-21
"KOR",2020-04-10,208,"Korea, South",-20
"KOR",2020-04-11,211,"Korea, South",-19
"KOR",2020-04-12,214,"Korea, South",-18
"KOR",2020-04-13,217,"Korea, South",-17
"KOR",2020-04-14,222,"Korea, South",-16
"KOR",2020-04-15,225,"Korea, South",-15
"KOR",2020-04-16,229,"Korea, South",-14
"KOR",2020-04-17,230,"Korea, South",-13
"KOR",2020-04-18,232,"Korea, South",-12
"KOR",2020-04-19,234,"Korea, South",-11
"KOR",2020-04-20,236,"Korea, South",-10
"KOR",2020-04-21,237,"Korea, South",-9
"KOR",2020-04-22,238,"Korea, South",-8
"KOR",2020-04-23,240,"Korea, South",-7
"KOR",2020-04-24,240,"Korea, South",-6
"KOR",2020-04-25,242,"Korea, South",-5
"KOR",2020-04-26,243,"Korea, South",-4
"KOR",2020-04-27,244,"Korea, South",-3
"KOR",2020-04-28,246,"Korea, South",-2
"KOR",2020-04-29,247,"Korea, South",-1
"KOR",2020-04-30,248,"Korea, South",0
"KOR",2020-05-01,250,"Korea, South",1
"KOR",2020-05-02,250,"Korea, South",2
"KOR",2020-05-03,252,"Korea, South",3
"KOR",2020-05-04,254,"Korea, South",4
"KOR",2020-05-05,255,"Korea, South",5
"KOR",2020-05-06,256,"Korea, South",6
"KOR",2020-05-07,256,"Korea, South",7
"KOR",2020-05-08,256,"Korea, South",8
"KOR",2020-05-09,256,"Korea, South",9
"KOR",2020-05-10,256,"Korea, South",10
"KOR",2020-05-11,258,"Korea, South",11
"KOR",2020-05-12,259,"Korea, South",12
"KOR",2020-05-13,260,"Korea, South",13
"KOR",2020-05-14,260,"Korea, South",14
"KOR",2020-05-15,262,"Korea, South",15
"KOR",2020-05-16,262,"Korea, South",16
"KOR",2020-05-17,263,"Korea, South",17
"KOR",2020-05-18,263,"Korea, South",18
"KOR",2020-05-19,263,"Korea, South",19
"KOR",2020-05-20,264,"Korea, South",20
"KOR",2020-05-21,264,"Korea, South",21
"KOR",2020-05-22,266,"Korea, South",22
"KOR",2020-05-23,266,"Korea, South",23
"KOR",2020-05-24,267,"Korea, South",24
"KOR",2020-05-25,269,"Korea, South",25
"KOR",2020-05-26,269,"Korea, South",26
"KOR",2020-05-27,269,"Korea, South",27
"KOR",2020-05-28,269,"Korea, South",28
"KOR",2020-05-29,269,"Korea, South",29
"KOR",2020-05-30,270,"Korea, South",30
"KOR",2020-05-31,271,"Korea, South",31
"KOR",2020-06-01,272,"Korea, South",32
"KOR",2020-06-02,273,"Korea, South",33
"KOR",2020-06-03,273,"Korea, South",34
"KOR",2020-06-04,273,"Korea, South",35
"KOR",2020-06-05,273,"Korea, South",36
"KOR",2020-06-06,273,"Korea, South",37
"KOR",2020-06-07,273,"Korea, South",38
"KOR",2020-06-08,274,"Korea, South",39
"KOR",2020-06-09,276,"Korea, South",40
"KOR",2020-06-10,276,"Korea, South",41
"KOR",2020-06-11,277,"Korea, South",42
"KOR",2020-06-12,277,"Korea, South",43
"KOR",2020-06-13,277,"Korea, South",44
